Measured_Price,Estimated_Price,Estimated_Velocity,rel_diff
230.0,230.949833,0.426382,-0.004113
229.95,230.850389,0.313062,-0.0039
229.5,230.550159,0.180892,-0.004555
227.85,229.668847,-0.048023,-0.007919
227.95,229.004814,-0.180779,-0.004606
227.6,228.37275,-0.278035,-0.003384
229.95,228.778733,-0.130623,0.00512
230.55,229.349311,0.020492,0.005235
231.75,230.247349,0.209612,0.006526
231.3,230.767778,0.276595,0.002306
231.3,231.138619,0.296906,0.000698
231.45,231.440862,0.298056,3.9e-05
231.6,231.687701,0.287019,-0.000379
232.0,231.98404,0.289027,6.9e-05
232.0,232.172391,0.267331,-0.000743
232.5,232.461946,0.27212,0.000164
232.0,232.463426,0.213795,-0.001994
231.65,232.298498,0.132177,-0.002792
231.8,232.198154,0.082066,-0.001715
232.75,232.453421,0.119393,0.001276
233.25,232.822483,0.173199,0.001836
233.3,233.10788,0.197378,0.000824
233.3,233.30332,0.196961,-1.4e-05
234.0,233.68452,0.236666,0.00135
233.05,233.599992,0.167446,-0.002354
232.75,233.392322,0.086605,-0.002752
233.05,233.320787,0.052524,-0.001161
233.05,233.254111,0.026836,-0.000875
233.05,233.1958,0.008486,-0.000625
232.6,232.981494,-0.039528,-0.001637
233.45,233.129271,0.000838,0.001376
232.9,233.045271,-0.017445,-0.000623
232.45,232.814789,-0.063357,-0.001567
232.45,232.640298,-0.087307,-0.000818
232.2,232.422848,-0.115354,-0.000959
232.2,232.267863,-0.123895,-0.000292
232.35,232.219929,-0.107525,0.00056
230.4,231.481064,-0.243584,-0.00467
230.6,231.00245,-0.294235,-0.001742
230.05,230.46554,-0.346534,-0.001803
230.7,230.33321,-0.300371,0.001592
230.9,230.35255,-0.23147,0.002377
230.9,230.408257,-0.169581,0.002134
231.65,230.759012,-0.057444,0.003861
231.65,231.051242,0.017914,0.002591
231.45,231.209568,0.048174,0.00104
231.45,231.328625,0.06345,0.000525
231.0,231.247522,0.032298,-0.00107
231.0,231.176654,0.010064,-0.000764
231.8,231.412827,0.058793,0.001673
232.9,231.998244,0.172285,0.003887
232.9,232.439475,0.230245,0.001981
232.85,232.736187,0.24457,0.000489
233.0,232.987851,0.246099,5.2e-05
233.0,233.147696,0.22751,-0.000633
233.5,233.421216,0.237426,0.000338
233.5,233.600152,0.224821,-0.000429
233.5,233.70516,0.199,-0.000878
233.5,233.755152,0.166887,-0.001092
233.0,233.582096,0.093626,-0.002492
233.8,233.721542,0.103501,0.000336
233.8,233.81581,0.101511,-6.8e-05
233.8,233.874066,0.092189,-0.000317
232.35,233.370364,-0.036231,-0.004372
232.35,232.971297,-0.114425,-0.002667
233.0,232.909641,-0.103053,0.000388
233.0,232.877897,-0.087685,0.000524
232.3,232.609477,-0.126635,-0.00133
233.0,232.673511,-0.085544,0.001403
232.75,232.647706,-0.07267,0.00044
233.5,232.916058,0.000823,0.002507
233.6,233.168738,0.055101,0.00185
233.35,233.270352,0.065125,0.000341
232.65,233.082751,0.01066,-0.001857
233.85,233.372355,0.070775,0.002047
233.55,233.482532,0.079266,0.000289
233.55,233.557448,0.078329,-3.2e-05
233.6,233.622587,0.075486,-9.7e-05
233.7,233.698783,0.075639,5e-06
233.3,233.59951,0.037944,-0.001282
233.3,233.513039,0.011132,-0.000912
232.65,233.201876,-0.058326,-0.002367
233.1,233.127494,-0.061786,-0.000118
233.1,233.078351,-0.059061,9.3e-05
232.6,232.864703,-0.092376,-0.001137
232.6,232.708792,-0.106068,-0.000468
232.6,232.60172,-0.106285,-7e-06
232.8,232.607724,-0.082086,0.000827
232.8,232.626792,-0.060286,0.000745
232.45,232.523552,-0.069543,-0.000316
232.75,232.563136,-0.046025,0.000803
232.05,232.344894,-0.083139,-0.001269
232.05,232.183683,-0.099964,-0.000576
231.8,231.979116,-0.122507,-0.000772
231.8,231.835738,-0.127005,-0.000154
231.3,231.558038,-0.159481,-0.001114
231.3,231.36222,-0.167312,-0.000269
231.95,231.4733,-0.107316,0.002059
229.85,230.807062,-0.227769,-0.004147
229.95,230.347281,-0.27777,-0.001725
229.95,230.025449,-0.287265,-0.000328
230.85,230.148095,-0.198926,0.00305
230.5,230.152253,-0.155159,0.001511
230.95,230.348417,-0.079446,0.002612
230.35,230.298845,-0.073008,0.000222
230.35,230.271615,-0.063142,0.00034
230.5,230.315954,-0.039979,0.000799
230.5,230.35857,-0.022179,0.000614
230.5,230.396711,-0.00918,0.000448
230.0,230.244654,-0.039971,-0.001063
230.85,230.442603,0.011303,0.001768
231.2,230.72898,0.070584,0.002041
231.9,231.20528,0.158019,0.003005
231.55,231.432133,0.172854,0.000509
231.8,231.676886,0.188349,0.000531
231.8,231.841183,0.183165,-0.000178
231.45,231.812594,0.13753,-0.001564
231.45,231.765735,0.097793,-0.001362
231.15,231.60046,0.041099,-0.001945
231.15,231.460328,0.002042,-0.001341
230.9,231.255032,-0.042641,-0.001535
231.2,231.207823,-0.043626,-3.4e-05
230.0,230.734974,-0.136127,-0.003185
229.95,230.359626,-0.187681,-0.001778
230.4,230.256025,-0.169561,0.000625
230.9,230.386404,-0.104921,0.002229
231.8,230.841339,0.015733,0.004153
232.3,231.38906,0.130381,0.003937
231.9,231.659748,0.160618,0.001037
230.9,231.48104,0.087491,-0.00251
231.2,231.432658,0.058209,-0.001005
231.2,231.383628,0.035098,-0.000794
230.7,231.153742,-0.022009,-0.001963
230.7,230.972559,-0.056312,-0.00118
231.65,231.186772,0.001988,0.002004
232.15,231.543156,0.078364,0.002621
232.05,231.779495,0.112409,0.001167
232.5,232.1161,0.160725,0.001654
232.5,232.359107,0.178458,0.000606
232.5,232.523715,0.175473,-0.000102
232.9,232.773225,0.191429,0.000545
232.9,232.940817,0.186292,-0.000175
232.35,232.840599,0.124546,-0.002107
232.35,232.73835,0.07567,-0.001669
232.35,232.642942,0.038801,-0.001259
232.25,232.522565,0.004497,-0.001172
232.25,232.424913,-0.017517,-0.000753
232.45,232.423103,-0.014132,0.000116
231.95,232.239755,-0.0506,-0.001248
232.5,232.303759,-0.025902,0.000845
232.5,232.359759,-0.008251,0.000604
232.5,232.406255,0.003547,0.000403
232.5,232.443057,0.010714,0.000245
234.0,233.023844,0.13357,0.004189
233.8,233.394327,0.184627,0.001738
233.95,233.715753,0.214108,0.001002
233.65,233.826681,0.191872,-0.000756
233.65,233.882672,0.162589,-0.000995
233.35,233.788928,0.107346,-0.001877
233.55,233.768608,0.079833,-0.000935
233.55,233.73841,0.05612,-0.000806
233.55,233.704375,0.036691,-0.000661
233.0,233.467845,-0.02219,-0.002004
232.4,233.060136,-0.105273,-0.002832
233.45,233.137413,-0.065932,0.001341
234.5,233.598157,0.047571,0.003861
234.5,233.960686,0.115448,0.002305
235.8,234.7117,0.252418,0.004637
237.0,235.71472,0.414179,0.005453
236.6,236.302588,0.451611,0.001259
235.8,236.402399,0.375795,-0.002548
236.6,236.712496,0.361636,-0.000475
235.55,236.512206,0.240536,-0.004068
235.55,236.309307,0.144972,-0.003213
235.45,236.084015,0.065177,-0.002686
235.45,235.89141,0.009622,-0.001871
234.85,235.513531,-0.073888,-0.002817
235.55,235.48033,-0.065119,0.000296
236.1,235.667683,-0.010709,0.001834
236.1,235.820312,0.024492,0.001186
236.1,235.938891,0.044768,0.000683
236.1,236.026552,0.054012,0.000311
236.1,236.08773,0.055556,5.2e-05
236.1,236.127327,0.052117,-0.000116
236.0,236.113286,0.037859,-0.00048
236.65,236.335066,0.077496,0.001333
236.65,236.500102,0.096362,0.000634
237.2,236.818979,0.144316,0.001609
237.2,237.050565,0.163123,0.00063
237.05,237.153339,0.150117,-0.000436
236.75,237.099404,0.106142,-0.001474
237.75,237.406279,0.149402,0.001448
237.05,237.369243,0.109223,-0.001345
237.75,237.578577,0.130798,0.000722
237.75,237.724353,0.134026,0.000108
237.75,237.818421,0.125414,-0.000288
237.75,237.872371,0.110013,-0.000514
236.65,237.491152,0.004148,-0.003542
236.75,237.220518,-0.05507,-0.001983
236.45,236.901673,-0.111916,-0.001907
236.2,236.572321,-0.158775,-0.001574
236.2,236.334815,-0.175743,-0.00057
235.95,236.08199,-0.192354,-0.000559
235.95,235.911891,-0.187558,0.000162
236.55,236.028745,-0.121955,0.002208
235.75,235.848984,-0.134412,-0.00042
236.5,236.004148,-0.072006,0.002101
236.5,236.141504,-0.026887,0.001518
236.6,236.293571,0.01168,0.001297
236.6,236.413921,0.035099,0.000787
237.35,236.781199,0.106687,0.002402
237.35,237.058261,0.143404,0.001231
237.1,237.164182,0.135326,-0.000271
237.1,237.225952,0.119474,-0.000531
239.45,238.121354,0.286694,0.00558
239.8,238.921241,0.397292,0.003678
239.65,239.44074,0.423628,0.000874
238.85,239.490385,0.343031,-0.002674
237.8,239.083724,0.181466,-0.005369
237.8,238.724994,0.065049,-0.003875
237.95,238.480331,-0.001697,-0.002224
237.8,238.228431,-0.055618,-0.001798
237.65,237.980059,-0.097158,-0.001387
237.65,237.797033,-0.115663,-0.000618
237.05,237.448593,-0.165829,-0.001679
237.4,237.325987,-0.156514,0.000312
237.5,237.291334,-0.130252,0.000879
236.6,236.954219,-0.174833,-0.001495
236.35,236.621077,-0.20895,-0.001146
236.35,236.389222,-0.213886,-0.000166
236.8,236.405641,-0.164253,0.001668
236.1,236.18926,-0.175487,-0.000378
237.05,236.395816,-0.093154,0.002767
236.45,236.356983,-0.081447,0.000394
235.85,236.118647,-0.115258,-0.001138
235.85,235.946837,-0.127445,-0.00041
235.8,235.812242,-0.128986,-5.2e-05
235.55,235.634126,-0.139574,-0.000357
235.4,235.459692,-0.147087,-0.000254
235.0,235.197352,-0.171925,-0.000839
233.35,234.40772,-0.305046,-0.004512
233.35,233.825173,-0.36485,-0.002032
233.3,233.401214,-0.377589,-0.000434
232.0,232.646229,-0.458921,-0.002778
232.3,232.228856,-0.449967,0.000306
232.3,231.971015,-0.408562,0.001418
232.65,231.963417,-0.322151,0.00296
232.65,232.013172,-0.242002,0.002745
232.85,232.16892,-0.156283,0.002934
232.85,232.321361,-0.08975,0.002275
232.35,232.27526,-0.080343,0.000322
233.3,232.602345,0.007461,0.002999
234.45,233.288261,0.153674,0.00498
234.45,233.813595,0.23377,0.002722
234.3,234.140508,0.253843,0.000681
234.3,234.359565,0.246347,-0.000254
234.45,234.54843,0.233959,-0.00042
234.65,234.733579,0.22344,-0.000356
234.05,234.622613,0.151372,-0.002441
234.05,234.507062,0.093848,-0.001949
234.4,234.526837,0.077885,-0.000541
234.4,234.529244,0.061618,-0.000551
233.3,234.114939,-0.040947,-0.003481
233.65,233.917672,-0.074636,-0.001144
233.8,233.827169,-0.078055,-0.000116
233.5,233.657269,-0.097849,-0.000673
233.65,233.592816,-0.090652,0.000245
233.65,233.556669,-0.078905,0.0004
233.8,233.596568,-0.053302,0.000871
233.55,233.545749,-0.052767,1.8e-05
233.25,233.403398,-0.072073,-0.000657
233.25,233.301341,-0.078535,-0.00022
233.9,233.472479,-0.024728,0.001831
232.85,233.227368,-0.072223,-0.001618
233.1,233.134814,-0.076604,-0.000149
232.45,232.833971,-0.12493,-0.001649
232.45,232.613537,-0.145512,-0.000703
232.65,232.535116,-0.131053,0.000494
233.05,232.642211,-0.07973,0.001753
233.0,232.723789,-0.044967,0.001187
232.1,232.465418,-0.090957,-0.001572
232.1,232.273271,-0.112765,-0.000746
232.95,232.451582,-0.050035,0.002144
233.15,232.677491,0.009433,0.002031
233.15,232.857654,0.046227,0.001255
233.45,233.105228,0.089619,0.001479
233.45,233.288918,0.109892,0.00069
233.8,233.546724,0.141769,0.001084
233.8,233.729604,0.150629,0.000301
233.8,233.850652,0.144254,-0.000217
233.45,233.794007,0.100958,-0.001471
233.45,233.730912,0.065603,-0.001202
233.3,233.613457,0.026153,-0.001342
233.3,233.5144,-0.000831,-0.000918
233.15,233.379526,-0.029719,-0.000983
233.6,233.44205,-0.00984,0.000677
234.0,233.641547,0.035274,0.001534
234.0,233.795973,0.060953,0.000873
234.0,233.909675,0.072321,0.000386
232.55,233.454038,-0.041459,-0.003872
233.3,233.371073,-0.050404,-0.000305
232.7,233.091837,-0.099719,-0.001681
232.95,232.976589,-0.103066,-0.000114
233.1,232.957022,-0.085071,0.000614
233.1,232.95603,-0.066951,0.000618
233.25,233.022145,-0.038274,0.000978
233.1,233.026686,-0.029047,0.000315
233.35,233.12755,-0.00105,0.000954
233.35,233.208901,0.016708,0.000605
233.65,233.382076,0.050428,0.001148
233.65,233.512692,0.067709,0.000588
232.5,233.182072,-0.018134,-0.002925
232.5,232.919153,-0.070888,-0.0018
232.5,232.719865,-0.098559,-0.000945
232.5,232.576582,-0.108197,-0.000329
233.0,232.664384,-0.065958,0.001442
233.0,232.746481,-0.034051,0.001089
233.0,232.818453,-0.011202,0.00078
235.45,233.781597,0.198779,0.007137
234.5,234.171954,0.240065,0.001401
234.5,234.444456,0.247056,0.000237
234.15,234.491864,0.20403,-0.001458
234.0,234.439328,0.148738,-0.001874
234.0,234.371254,0.102013,-0.001584
234.0,234.298779,0.064409,-0.001275
233.7,234.11868,0.011715,-0.001788
233.6,233.934846,-0.030427,-0.001431
235.2,234.382082,0.072513,0.00349
235.2,234.729416,0.13174,0.002005
235.2,234.986083,0.158663,0.00091
234.9,235.054511,0.139216,-0.000657
234.9,235.085434,0.115878,-0.000789
234.9,235.090223,0.091937,-0.000809
235.45,235.280909,0.113219,0.000719
235.45,235.414727,0.117658,0.00015
235.45,235.502011,0.111112,-0.000221
235.55,235.58985,0.106097,-0.000169
235.55,235.642138,0.0945,-0.000391
234.85,235.409747,0.024052,-0.002378
234.8,235.200126,-0.026306,-0.001701
235.6,235.330947,0.007556,0.001143
235.45,235.37961,0.016415,0.000299
234.9,235.213147,-0.022997,-0.001331
235.05,235.138479,-0.034133,-0.000376
234.9,235.029007,-0.050369,-0.000549
235.2,235.060251,-0.032781,0.000595
234.75,234.925171,-0.054827,-0.000746
234.75,234.825975,-0.064389,-0.000324
233.9,234.443931,-0.132847,-0.00232
233.9,234.159523,-0.165509,-0.001108
233.55,233.830312,-0.200789,-0.001199
233.8,233.692376,-0.187243,0.000461
233.8,233.613846,-0.163815,0.000797
235.0,234.021484,-0.040661,0.004181
235.0,234.356579,0.040318,0.002745
234.8,234.545515,0.072346,0.001085
234.8,234.685014,0.086818,0.00049
234.95,234.83752,0.100975,0.000479
235.15,235.016474,0.11778,0.000568
235.05,235.10319,0.111085,-0.000226
234.2,234.840326,0.030496,-0.002727
234.2,234.623499,-0.022804,-0.001805
234.2,234.452964,-0.054642,-0.001079
234.2,234.325204,-0.0704,-0.000534
234.0,234.160861,-0.090645,-0.000687
234.0,234.044328,-0.096224,-0.000189
234.2,234.040975,-0.07621,0.000679
234.2,234.051493,-0.057519,0.000635
234.2,234.069933,-0.041149,0.000556
233.3,233.760091,-0.099055,-0.001968
234.65,234.025654,-0.020477,0.002668
234.65,234.242915,0.030758,0.001738
234.65,234.412419,0.060659,0.001014
234.85,234.612044,0.090608,0.001014
234.85,234.756977,0.102315,0.000396
235.35,235.04021,0.141305,0.001318
235.05,235.133027,0.130855,-0.000353
236.0,235.535278,0.189343,0.001973
236.0,235.82615,0.211224,0.000737
235.9,235.986726,0.200309,-0.000368
235.95,236.099643,0.181475,-0.000634
235.95,236.159039,0.155166,-0.000885
234.8,235.755939,0.034854,-0.004055
234.85,235.443936,-0.039897,-0.002523
234.85,235.199772,-0.083918,-0.001487
235.05,235.091575,-0.08915,-0.000177
234.35,234.761885,-0.140989,-0.001754
234.6,234.613192,-0.142649,-5.6e-05
234.35,234.4261,-0.152227,-0.000325
233.8,234.099163,-0.189879,-0.001278
234.2,234.016467,-0.16678,0.000784
233.0,233.536419,-0.234292,-0.002297
233.0,233.190737,-0.258297,-0.000818
233.15,233.012651,-0.241011,0.000589
232.75,232.763662,-0.242731,-5.9e-05
232.75,232.605386,-0.22453,0.000622
232.7,232.49852,-0.199172,0.000867
233.35,232.686709,-0.115692,0.002851
232.95,232.710743,-0.08558,0.001028
232.95,232.744926,-0.05977,0.000881
232.7,232.690629,-0.058591,4e-05
233.0,232.767701,-0.029354,0.000998
233.0,232.834815,-0.008564,0.000709
233.0,232.890309,0.005241,0.000471
233.0,232.93406,0.01354,0.000283
233.45,233.132828,0.053458,0.00136
233.45,233.283514,0.074412,0.000714
233.45,233.391872,0.081728,0.000249
232.6,233.151516,0.012316,-0.002365
232.6,232.955954,-0.032484,-0.001528
231.95,232.564565,-0.109831,-0.002643
231.65,232.15804,-0.173771,-0.002188
231.65,231.861028,-0.200331,-0.00091
231.65,231.656753,-0.201181,-2.9e-05
233.2,232.098719,-0.062577,0.004745
233.2,232.465241,0.029898,0.003161
232.95,232.66284,0.066039,0.001234
232.8,232.7551,0.07169,0.000193
232.8,232.816913,0.069561,-7.3e-05
232.8,232.854592,0.06269,-0.000234
231.5,232.39475,-0.04992,-0.00385
232.5,232.402039,-0.037591,0.000422
232.5,232.414424,-0.026821,0.000368
231.35,232.005053,-0.109264,-0.002823
231.35,231.694564,-0.15263,-0.001487
230.0,230.973445,-0.275144,-0.004215
230.2,230.514584,-0.314737,-0.001365
230.0,230.126166,-0.330616,-0.000548
229.4,229.649716,-0.362044,-0.001087
230.05,229.568732,-0.301473,0.002096
230.05,229.555844,-0.23928,0.002153
230.5,229.752881,-0.14525,0.003252
230.5,229.936635,-0.074347,0.00245
230.0,229.913061,-0.063405,0.000378
230.0,229.905086,-0.051459,0.000413
230.2,229.98133,-0.023938,0.000951
230.2,230.046838,-0.004662,0.000666
230.9,230.358444,0.063497,0.002351
231.75,230.911578,0.169018,0.003631
231.75,231.327396,0.222206,0.001827
232.95,232.06591,0.333475,0.00381
232.95,232.602389,0.377224,0.001494
231.15,232.30506,0.231852,-0.004972
231.85,232.283657,0.177273,-0.001867
231.85,232.235688,0.128731,-0.001661
233.0,232.59875,0.179232,0.001725
235.25,233.689381,0.375647,0.006678
235.25,234.50191,0.469799,0.00319
235.0,234.98214,0.472047,7.6e-05
233.8,234.844311,0.340613,-0.004447
233.8,234.674321,0.230573,-0.003726
233.8,234.497535,0.142784,-0.002975
233.3,234.146162,0.036288,-0.003614
233.3,233.857103,-0.033827,-0.002382
237.5,235.178834,0.258308,0.00987
235.75,235.552488,0.283166,0.000839
235.75,235.804075,0.276361,-0.000229
235.45,235.848003,0.226269,-0.001688
235.45,235.844111,0.176668,-0.001671
235.45,235.810341,0.131316,-0.001528
235.45,235.76039,0.092251,-0.001317
236.9,236.238788,0.17547,0.002799
235.75,236.169355,0.122691,-0.001776
233.85,235.391697,-0.071343,-0.006549
234.45,234.999467,-0.140497,-0.002338
235.0,234.910966,-0.129291,0.000379
235.3,234.972774,-0.088107,0.001393
235.45,235.093097,-0.043189,0.001518
235.3,235.142114,-0.023318,0.000671
236.0,235.443684,0.046699,0.002363
236.5,235.862615,0.126918,0.002702
236.5,236.177735,0.167477,0.001365
235.55,236.052028,0.104294,-0.002127
235.55,235.932779,0.056118,-0.001622
235.55,235.827082,0.021245,-0.001175
235.55,235.738338,-0.002458,-0.000799
236.1,235.870126,0.026473,0.000975
235.1,235.602904,-0.036821,-0.002135
235.8,235.652325,-0.018235,0.000627
235.9,235.732127,0.002893,0.000712
235.5,235.648371,-0.015781,-0.00063
234.75,235.307192,-0.085907,-0.002368
235.0,235.1397,-0.103489,-0.000594
234.7,234.912254,-0.130203,-0.000904
235.25,234.954578,-0.093022,0.001257
233.6,234.396437,-0.193259,-0.003398
233.85,234.072966,-0.221321,-0.000953
233.65,233.777301,-0.237343,-0.000545
234.5,233.893913,-0.161063,0.002591
234.5,234.015688,-0.100108,0.00207
234.5,234.131047,-0.053673,0.001576
235.5,234.601877,0.059362,0.003828
235.9,235.117953,0.157788,0.003326
234.8,235.100342,0.119988,-0.001278
235.95,235.489349,0.177964,0.001956
235.95,235.771536,0.200425,0.000757
235.95,235.963864,0.19868,-5.9e-05
235.95,236.084182,0.181792,-0.000568
235.9,236.131045,0.152714,-0.000978
236.0,236.179141,0.130168,-0.000758
235.3,235.93719,0.049973,-0.002701
235.3,235.733815,-0.004626,-0.00184
235.4,235.607822,-0.030782,-0.000882
235.4,235.511768,-0.044849,-0.000475
234.95,235.276338,-0.08592,-0.001387
234.95,235.101779,-0.105023,-0.000646
236.0,235.366638,-0.02531,0.002691
236.0,235.584172,0.027025,0.001765
235.9,235.717674,0.049972,0.000773
235.9,235.816443,0.060488,0.000354
235.95,235.903871,0.066294,0.000196
235.65,235.852124,0.040855,-0.000857
235.65,235.803396,0.021549,-0.000651
235.85,235.834183,0.02354,6.7e-05
234.55,235.375583,-0.080366,-0.003508
234.0,234.817689,-0.183277,-0.003482
233.8,234.326775,-0.249576,-0.002248
234.8,234.343686,-0.192145,0.001947
234.65,234.335316,-0.15254,0.001343
234.65,234.355035,-0.115417,0.001259
234.65,234.39092,-0.08281,0.001105
234.2,234.268252,-0.0914,-0.000291
234.2,234.185386,-0.089561,6.2e-05
234.2,234.134233,-0.081283,0.000281
234.55,234.236206,-0.04179,0.00134
234.9,234.454555,0.014272,0.0019
234.9,234.627795,0.048531,0.00116
234.8,234.721923,0.058358,0.000333
234.95,234.842854,0.071843,0.000456
234.5,234.761804,0.038893,-0.001115
234.5,234.689834,0.015001,-0.000809
235.3,234.924264,0.06229,0.001599
235.3,235.102117,0.087195,0.000842
235.4,235.26699,0.103935,0.000565
235.9,235.565988,0.145973,0.001418
235.9,235.781288,0.160914,0.000503
235.9,235.926643,0.157561,-0.000113
235.9,236.01629,0.142925,-0.000493
235.65,235.971474,0.102465,-0.001362
235.55,235.88077,0.060835,-0.001402
235.55,235.797226,0.02972,-0.001048
235.55,235.72484,0.007715,-0.000742
235.55,235.665249,-0.00679,-0.000489
235.65,235.655341,-0.007462,-2.3e-05
235.65,235.648661,-0.007293,6e-06
235.9,235.736722,0.013256,0.000693
237.0,236.210844,0.112577,0.003341
238.3,237.052159,0.269627,0.005264
238.3,237.68244,0.347351,0.002598
238.3,238.129413,0.368821,0.000716
238.0,238.314542,0.329233,-0.00132
237.55,238.240515,0.242327,-0.002898
237.55,238.138916,0.168208,-0.002473
237.45,237.991114,0.100105,-0.002274
237.45,237.85481,0.049157,-0.001702
236.8,237.49695,-0.038559,-0.002935
237.15,237.344691,-0.063063,-0.00082
237.95,237.528048,-0.009957,0.001776
238.35,237.824804,0.056143,0.002208
237.85,237.869537,0.053684,-8.2e-05
238.2,238.025266,0.075675,0.000734
237.75,237.971554,0.047791,-0.000931
237.75,237.920041,0.02639,-0.000715
237.7,237.855576,0.00681,-0.000654
237.7,237.802516,-0.006092,-0.000431
237.7,237.760874,-0.013754,-0.000256
238.4,237.987828,0.038121,0.001732
238.75,238.292897,0.095651,0.001918
237.75,238.153124,0.044915,-0.001693
237.75,238.032853,0.009316,-0.001188
237.3,237.768541,-0.049653,-0.001971
237.95,237.804096,-0.03129,0.000614
237.4,237.635357,-0.060912,-0.00099
237.4,237.51013,-0.074772,-0.000464
237.05,237.293281,-0.105391,-0.001025
237.05,237.137052,-0.116347,-0.000367
237.8,237.30802,-0.054428,0.002073
237.8,237.455045,-0.011013,0.001453
237.8,237.575273,0.01727,0.000946
238.8,238.037716,0.113209,0.003202
238.8,238.39023,0.164782,0.001719
238.15,238.405689,0.132601,-0.001072
238.15,238.395133,0.10175,-0.001028
237.6,238.166214,0.030488,-0.002377
237.45,237.921403,-0.028842,-0.001981
237.45,237.729395,-0.064006,-0.001175
238.0,237.788756,-0.037419,0.000888
237.2,237.548066,-0.081226,-0.001465
237.2,237.36846,-0.102428,-0.00071
238.0,237.536636,-0.04411,0.001951
238.0,237.679625,-0.003789,0.001348
237.65,237.666311,-0.005841,-6.9e-05
237.65,237.656609,-0.006673,-2.8e-05
238.0,237.779,0.021141,0.000929
238.0,237.873826,0.037021,0.00053
238.0,237.943717,0.044105,0.000237
237.95,237.973877,0.0411,-0.0001
238.5,238.193798,0.079637,0.001286
240.3,239.020602,0.240658,0.005353
239.85,239.478321,0.287437,0.001552
239.05,239.501867,0.230566,-0.001887
239.05,239.48083,0.176343,-0.001799
239.3,239.525488,0.147964,-0.000941
238.9,239.388291,0.086509,-0.00204
238.9,239.262879,0.040838,-0.001517
238.35,238.952095,-0.03494,-0.00252
238.35,238.708053,-0.080003,-0.0015
238.6,238.617708,-0.082232,-7.4e-05
238.8,238.633003,-0.061214,0.0007
235.55,237.457697,-0.301311,-0.008034
235.7,236.619436,-0.417028,-0.003886
235.0,235.759097,-0.512566,-0.00322
235.0,235.155638,-0.532154,-0.000662
234.1,234.430483,-0.573748,-0.00141
234.1,233.946423,-0.554419,0.000656
236.3,234.464142,-0.323364,0.00783
236.3,234.936854,-0.151802,0.005802
236.3,235.343593,-0.031431,0.004064
234.85,235.141769,-0.068153,-0.001241
234.85,234.991172,-0.08592,-0.000601
234.85,234.884881,-0.09031,-0.000149
235.45,235.036219,-0.038233,0.001761
235.45,235.164637,-0.002318,0.001213
234.3,234.844394,-0.070834,-0.002318
234.3,234.598965,-0.108461,-0.001274
234.3,234.420268,-0.123597,-0.000513
234.3,234.297898,-0.123333,9e-06
233.4,233.888994,-0.184876,-0.002091
233.4,233.591994,-0.20904,-0.000822
232.6,233.09429,-0.27125,-0.002121
233.3,232.998889,-0.233353,0.001292
232.55,232.686071,-0.250478,-0.000585
232.05,232.29343,-0.281115,-0.001048
233.15,232.431764,-0.19072,0.00309
233.15,232.576163,-0.118499,0.002467
233.8,232.952565,-0.011843,0.003638
233.9,233.294394,0.064376,0.002596
233.8,233.521446,0.099434,0.001193
235.8,234.424292,0.272577,0.005868
235.6,235.029841,0.344335,0.002426
235.85,235.549606,0.382142,0.001275
236.15,236.012215,0.399483,0.000584
234.6,235.74375,0.255534,-0.004852
234.6,235.483387,0.144354,-0.003751
234.05,235.04605,0.018994,-0.004238
234.25,234.764548,-0.045765,-0.002192
233.15,234.140394,-0.170413,-0.00423
233.15,233.667665,-0.235565,-0.002215
232.65,233.14375,-0.297707,-0.002118
232.65,232.773765,-0.313284,-0.000532
231.65,232.161668,-0.377681,-0.002204
231.65,231.734588,-0.388327,-0.000365
231.75,231.495114,-0.356248,0.001101
231.0,231.087668,-0.367281,-0.000379
230.85,230.768174,-0.356983,0.000355
230.85,230.572974,-0.322117,0.001201
230.65,230.398015,-0.290403,0.001094
231.7,230.694704,-0.16388,0.004358
232.8,231.367438,0.016418,0.006192
234.0,232.348393,0.224285,0.007108
234.25,233.191083,0.357557,0.004541
234.25,233.807222,0.413284,0.001894
234.25,234.23138,0.415627,7.9e-05
233.5,234.224121,0.324491,-0.003092
233.5,234.162003,0.241174,-0.002827
234.3,234.365137,0.232976,-0.000278
234.3,234.488203,0.209289,-0.000803
234.3,234.550942,0.177706,-0.00107
234.3,234.570611,0.143648,-0.001154
234.3,234.561528,0.110733,-0.001115
234.05,234.442841,0.061291,-0.001676
234.05,234.3367,0.025208,-0.001223
234.05,234.246912,0.000425,-0.000841
234.4,234.303622,0.012555,0.000411
234.4,234.347081,0.019215,0.000226
234.4,234.378722,0.021893,9.1e-05
234.05,234.271348,-0.005965,-0.000945
234.4,234.315015,0.004731,0.000363
233.15,233.888476,-0.088212,-0.003157
233.15,233.560521,-0.139879,-0.001758
233.15,233.32086,-0.161382,-0.000732
233.15,233.155984,-0.162136,-2.6e-05
233.15,233.051419,-0.149728,0.000423
233.15,232.993239,-0.129999,0.000673
233.15,232.968964,-0.107214,0.000777
233.15,232.968024,-0.084311,0.000781
233.15,232.981889,-0.063153,0.000722
234.05,233.335817,0.026731,0.003061
233.65,233.468528,0.049571,0.000777
234.25,233.787941,0.107724,0.001976
234.4,234.081607,0.147796,0.00136
234.4,234.2923,0.161351,0.00046
234.2,234.360133,0.141197,-0.000683
234.2,234.390234,0.117255,-0.000812
235.55,234.891849,0.200088,0.002802
